order_id,customer_id,postal_code,product_id,sales,quantity,discount,profit,category,subcategory,product_name,order_date,ship_date,ship_mode,customer_name,segment,country,city,state_id,region
CA-2018-149972,CD-12790,90036,TEC-AC-10002734,24.30000,2,0.20,4.656,Technology,Accessories,"Acer Aspire One","2018-09-21 00:00:00","2018-09-23 00:00:00","First Class","Cynthia Delaney","Home Office","United States","Los Angeles",California,West
CA-2018-149972,CD-12790,90036,TEC-AC-10002734,24.30000,2,0.20,4.656,Technology,Accessories,"Acer Aspire One","2018-09-21 00:00:00","2018-09-23 00:00:00","First Class","Cynthia Delaney","Home Office","United States","Los Angeles",California,West
CA-2018-149972,CD-12790,90036,TEC-AC-10002734,24.30000,2,0.20,4.656,Technology,Accessories,"Acer Aspire One","2018-09-21 00:00:00","2018-09-23 00:00:00","First Class","Cynthia Delaney","Home Office","United States","Los Angeles",California,West
CA-2018-149972,CD-12790,90036,TEC-AC-10002734,24.30000,2,0.20,4.656,Technology,Accessories,"Acer Aspire One","2018-09-21 00:00:00","2018-09-23 00:00:00","First Class","Cynthia Delaney","Home Office","United States","Los Angeles",California,West
CA-2018-149972,CD-12790,90036,TEC-AC-10002734,24.30000,2,0.20,4.656,Technology,Accessories,"Acer Aspire One","2018-09-21 00:00:00","2018-09-23 00:00:00","First Class","Cynthia Delaney","Home Office","United States","Los Angeles",California,West
US-2018-139759,NL-18310,90045,FUR-CH-10002774,40.78400,1,0.20,4.588,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray","2018-08-25 00:00:00","2018-08-30 00:00:00","Standard Class","Nancy Lomonaco","Home Office","United States","Los Angeles",California,West
US-2018-139759,NL-18310,90045,FUR-CH-10002774,40.78400,1,0.20,4.588,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray","2018-08-25 00:00:00","2018-08-30 00:00:00","Standard Class","Nancy Lomonaco","Home Office","United States","Los Angeles",California,West
US-2018-139759,NL-18310,90045,FUR-CH-10002774,40.78400,1,0.20,4.588,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray","2018-08-25 00:00:00","2018-08-30 00:00:00","Standard Class","Nancy Lomonaco","Home Office","United States","Los Angeles",California,West
US-2018-139759,NL-18310,90045,FUR-CH-10002774,40.78400,1,0.20,4.588,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray","2018-08-25 00:00:00","2018-08-30 00:00:00","Standard Class","Nancy Lomonaco","Home Office","United States","Los Angeles",California,West
US-2018-139759,NL-18310,90045,FUR-CH-10002774,40.78400,1,0.20,4.588,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray","2018-08-25 00:00:00","2018-08-30 00:00:00","Standard Class","Nancy Lomonaco","Home Office","United States","Los Angeles",California,West
US-2018-139759,NL-18310,90045,FUR-CH-10002774,40.78400,1,0.20,4.588,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray","2018-08-25 00:00:00","2018-08-30 00:00:00","Standard Class","Nancy Lomonaco","Home Office","United States","Los Angeles",California,West
CA-2018-143602,JS-15595,90045,OFF-BI-10002071,13.94400,3,0.20,4.532,"Office Supplies",Binders,"Fellowes Black Plastic Comb Bindings","2018-04-25 00:00:00","2018-04-28 00:00:00","Second Class","Jill Stevenson",Corporate,"United States","Los Angeles",California,West
CA-2018-143602,JS-15595,90045,OFF-BI-10002071,13.94400,3,0.20,4.532,"Office Supplies",Binders,"Fellowes Black Plastic Comb Bindings","2018-04-25 00:00:00","2018-04-28 00:00:00","Second Class","Jill Stevenson",Corporate,"United States","Los Angeles",California,West
CA-2018-143602,JS-15595,90045,OFF-BI-10002071,13.94400,3,0.20,4.532,"Office Supplies",Binders,"Fellowes Black Plastic Comb Bindings","2018-04-25 00:00:00","2018-04-28 00:00:00","Second Class","Jill Stevenson",Corporate,"United States","Los Angeles",California,West
CA-2018-143602,JS-15595,90045,OFF-BI-10002071,13.94400,3,0.20,4.532,"Office Supplies",Binders,"Fellowes Black Plastic Comb Bindings","2018-04-25 00:00:00","2018-04-28 00:00:00","Second Class","Jill Stevenson",Corporate,"United States","Los Angeles",California,West
CA-2018-143602,JS-15595,90045,OFF-BI-10002071,13.94400,3,0.20,4.532,"Office Supplies",Binders,"Fellowes Black Plastic Comb Bindings","2018-04-25 00:00:00","2018-04-28 00:00:00","Second Class","Jill Stevenson",Corporate,"United States","Los Angeles",California,West
CA-2018-143602,JS-15595,90045,OFF-BI-10002071,13.94400,3,0.20,4.532,"Office Supplies",Binders,"Fellowes Black Plastic Comb Bindings","2018-04-25 00:00:00","2018-04-28 00:00:00","Second Class","Jill Stevenson",Corporate,"United States","Los Angeles",California,West
CA-2018-153388,PC-19000,90004,OFF-AR-10001868,6.72000,4,0.00,3.360,"Office Supplies",Art,"Prang Dustless Chalk Sticks","2018-08-01 00:00:00","2018-08-07 00:00:00","Standard Class","Pauline Chand","Home Office","United States","Los Angeles",California,West
CA-2018-153388,PC-19000,90004,OFF-AR-10001868,6.72000,4,0.00,3.360,"Office Supplies",Art,"Prang Dustless Chalk Sticks","2018-08-01 00:00:00","2018-08-07 00:00:00","Standard Class","Pauline Chand","Home Office","United States","Los Angeles",California,West
CA-2018-153388,PC-19000,90004,OFF-AR-10001868,6.72000,4,0.00,3.360,"Office Supplies",Art,"Prang Dustless Chalk Sticks","2018-08-01 00:00:00","2018-08-07 00:00:00","Standard Class","Pauline Chand","Home Office","United States","Los Angeles",California,West
CA-2018-153388,PC-19000,90004,OFF-AR-10001868,6.72000,4,0.00,3.360,"Office Supplies",Art,"Prang Dustless Chalk Sticks","2018-08-01 00:00:00","2018-08-07 00:00:00","Standard Class","Pauline Chand","Home Office","United States","Los Angeles",California,West
CA-2018-153388,PC-19000,90004,OFF-AR-10001868,6.72000,4,0.00,3.360,"Office Supplies",Art,"Prang Dustless Chalk Sticks","2018-08-01 00:00:00","2018-08-07 00:00:00","Standard Class","Pauline Chand","Home Office","United States","Los Angeles",California,West
CA-2018-153388,PC-19000,90004,OFF-AR-10001868,6.72000,4,0.00,3.360,"Office Supplies",Art,"Prang Dustless Chalk Sticks","2018-08-01 00:00:00","2018-08-07 00:00:00","Standard Class","Pauline Chand","Home Office","United States","Los Angeles",California,West
CA-2018-142041,EM-13810,90036,OFF-BI-10004187,7.52000,5,0.20,2.632,"Office Supplies",Binders,"3-ring staple pack","2018-06-07 00:00:00","2018-06-09 00:00:00","Second Class","Eleni McCrary",Corporate,"United States","Los Angeles",California,West
CA-2018-142041,EM-13810,90036,OFF-BI-10004187,7.52000,5,0.20,2.632,"Office Supplies",Binders,"3-ring staple pack","2018-06-07 00:00:00","2018-06-09 00:00:00","Second Class","Eleni McCrary",Corporate,"United States","Los Angeles",California,West
CA-2018-142041,EM-13810,90036,OFF-BI-10004187,7.52000,5,0.20,2.632,"Office Supplies",Binders,"3-ring staple pack","2018-06-07 00:00:00","2018-06-09 00:00:00","Second Class","Eleni McCrary",Corporate,"United States","Los Angeles",California,West
CA-2018-142041,EM-13810,90036,OFF-BI-10004187,7.52000,5,0.20,2.632,"Office Supplies",Binders,"3-ring staple pack","2018-06-07 00:00:00","2018-06-09 00:00:00","Second Class","Eleni McCrary",Corporate,"United States","Los Angeles",California,West
CA-2018-142041,EM-13810,90036,OFF-BI-10004187,7.52000,5,0.20,2.632,"Office Supplies",Binders,"3-ring staple pack","2018-06-07 00:00:00","2018-06-09 00:00:00","Second Class","Eleni McCrary",Corporate,"United States","Los Angeles",California,West
CA-2018-142041,EM-13810,90036,OFF-BI-10004187,7.52000,5,0.20,2.632,"Office Supplies",Binders,"3-ring staple pack","2018-06-07 00:00:00","2018-06-09 00:00:00","Second Class","Eleni McCrary",Corporate,"United States","Los Angeles",California,West
CA-2018-149972,CD-12790,90036,OFF-FA-10002763,7.90000,2,0.00,2.528,"Office Supplies",Fasteners,"Advantus Map Pennant Flags and Round Head Tacks","2018-09-21 00:00:00","2018-09-23 00:00:00","First Class","Cynthia Delaney","Home Office","United States","Los Angeles",California,West
CA-2018-149972,CD-12790,90036,OFF-FA-10002763,7.90000,2,0.00,2.528,"Office Supplies",Fasteners,"Advantus Map Pennant Flags and Round Head Tacks","2018-09-21 00:00:00","2018-09-23 00:00:00","First Class","Cynthia Delaney","Home Office","United States","Los Angeles",California,West
CA-2018-149972,CD-12790,90036,OFF-FA-10002763,7.90000,2,0.00,2.528,"Office Supplies",Fasteners,"Advantus Map Pennant Flags and Round Head Tacks","2018-09-21 00:00:00","2018-09-23 00:00:00","First Class","Cynthia Delaney","Home Office","United States","Los Angeles",California,West
CA-2018-149972,CD-12790,90036,OFF-FA-10002763,7.90000,2,0.00,2.528,"Office Supplies",Fasteners,"Advantus Map Pennant Flags and Round Head Tacks","2018-09-21 00:00:00","2018-09-23 00:00:00","First Class","Cynthia Delaney","Home Office","United States","Los Angeles",California,West
CA-2018-149972,CD-12790,90036,OFF-FA-10002763,7.90000,2,0.00,2.528,"Office Supplies",Fasteners,"Advantus Map Pennant Flags and Round Head Tacks","2018-09-21 00:00:00","2018-09-23 00:00:00","First Class","Cynthia Delaney","Home Office","United States","Los Angeles",California,West
CA-2018-149972,CD-12790,90036,OFF-FA-10002763,7.90000,2,0.00,2.528,"Office Supplies",Fasteners,"Advantus Map Pennant Flags and Round Head Tacks","2018-09-21 00:00:00","2018-09-23 00:00:00","First Class","Cynthia Delaney","Home Office","United States","Los Angeles",California,West
CA-2018-149972,CD-12790,90036,FUR-CH-10004997,601.53600,4,0.20,0.000,Furniture,Chairs,"Hon Every-Day Series Multi-Task Chairs","2018-09-21 00:00:00","2018-09-23 00:00:00","First Class","Cynthia Delaney","Home Office","United States","Los Angeles",California,West
CA-2018-149972,CD-12790,90036,FUR-CH-10004997,601.53600,4,0.20,0.000,Furniture,Chairs,"Hon Every-Day Series Multi-Task Chairs","2018-09-21 00:00:00","2018-09-23 00:00:00","First Class","Cynthia Delaney","Home Office","United States","Los Angeles",California,West
CA-2018-149972,CD-12790,90036,FUR-CH-10004997,601.53600,4,0.20,0.000,Furniture,Chairs,"Hon Every-Day Series Multi-Task Chairs","2018-09-21 00:00:00","2018-09-23 00:00:00","First Class","Cynthia Delaney","Home Office","United States","Los Angeles",California,West
CA-2018-149972,CD-12790,90036,FUR-CH-10004997,601.53600,4,0.20,0.000,Furniture,Chairs,"Hon Every-Day Series Multi-Task Chairs","2018-09-21 00:00:00","2018-09-23 00:00:00","First Class","Cynthia Delaney","Home Office","United States","Los Angeles",California,West
CA-2018-149972,CD-12790,90036,FUR-CH-10004997,601.53600,4,0.20,0.000,Furniture,Chairs,"Hon Every-Day Series Multi-Task Chairs","2018-09-21 00:00:00","2018-09-23 00:00:00","First Class","Cynthia Delaney","Home Office","United States","Los Angeles",California,West
CA-2018-149972,CD-12790,90036,FUR-CH-10004997,601.53600,4,0.20,0.000,Furniture,Chairs,"Hon Every-Day Series Multi-Task Chairs","2018-09-21 00:00:00","2018-09-23 00:00:00","First Class","Cynthia Delaney","Home Office","United States","Los Angeles",California,West
CA-2018-131597,SP-20620,90045,FUR-TA-10002607,170.13600,3,0.20,-8.507,Furniture,Tables,"KI Conference Tables","2018-09-14 00:00:00","2018-09-18 00:00:00","Standard Class","Stefania Perrino",Corporate,"United States","Los Angeles",California,West
CA-2018-131597,SP-20620,90045,FUR-TA-10002607,170.13600,3,0.20,-8.507,Furniture,Tables,"KI Conference Tables","2018-09-14 00:00:00","2018-09-18 00:00:00","Standard Class","Stefania Perrino",Corporate,"United States","Los Angeles",California,West
CA-2018-131597,SP-20620,90045,FUR-TA-10002607,170.13600,3,0.20,-8.507,Furniture,Tables,"KI Conference Tables","2018-09-14 00:00:00","2018-09-18 00:00:00","Standard Class","Stefania Perrino",Corporate,"United States","Los Angeles",California,West
CA-2018-131597,SP-20620,90045,FUR-TA-10002607,170.13600,3,0.20,-8.507,Furniture,Tables,"KI Conference Tables","2018-09-14 00:00:00","2018-09-18 00:00:00","Standard Class","Stefania Perrino",Corporate,"United States","Los Angeles",California,West
CA-2018-131597,SP-20620,90045,FUR-TA-10002607,170.13600,3,0.20,-8.507,Furniture,Tables,"KI Conference Tables","2018-09-14 00:00:00","2018-09-18 00:00:00","Standard Class","Stefania Perrino",Corporate,"United States","Los Angeles",California,West
CA-2018-131597,SP-20620,90045,FUR-TA-10002607,170.13600,3,0.20,-8.507,Furniture,Tables,"KI Conference Tables","2018-09-14 00:00:00","2018-09-18 00:00:00","Standard Class","Stefania Perrino",Corporate,"United States","Los Angeles",California,West
CA-2018-131597,SP-20620,90045,FUR-TA-10002607,170.13600,3,0.20,-8.507,Furniture,Tables,"KI Conference Tables","2018-09-14 00:00:00","2018-09-18 00:00:00","Standard Class","Stefania Perrino",Corporate,"United States","Los Angeles",California,West
CA-2018-131597,SP-20620,90045,FUR-TA-10002607,170.13600,3,0.20,-8.507,Furniture,Tables,"KI Conference Tables","2018-09-14 00:00:00","2018-09-18 00:00:00","Standard Class","Stefania Perrino",Corporate,"United States","Los Angeles",California,West
US-2018-118983,HP-14815,76106,OFF-AP-10002311,68.81000,5,3.00,-123.858,Technology,Phones,"Konftel 250 Conference phone - Charcoal black","2019-01-03 00:00:00","2019-08-09 00:00:00","Standard Class","Brosina Hoffman",Consumer,"United States","Los Angeles",California,West
US-2018-118983,HP-14815,76106,OFF-AP-10002311,68.81000,5,3.00,-123.858,Technology,Phones,"Konftel 250 Conference phone - Charcoal black","2019-01-03 00:00:00","2019-08-09 00:00:00","Standard Class","Brosina Hoffman",Consumer,"United States","Los Angeles",California,West
US-2018-118983,HP-14815,76106,OFF-AP-10002311,68.81000,5,3.00,-123.858,Technology,Phones,"Konftel 250 Conference phone - Charcoal black","2019-01-03 00:00:00","2019-08-09 00:00:00","Standard Class","Brosina Hoffman",Consumer,"United States","Los Angeles",California,West
US-2018-118983,HP-14815,76106,OFF-AP-10002311,68.81000,5,3.00,-123.858,Technology,Phones,"Konftel 250 Conference phone - Charcoal black","2019-01-03 00:00:00","2019-08-09 00:00:00","Standard Class","Brosina Hoffman",Consumer,"United States","Los Angeles",California,West
US-2018-118983,HP-14815,76106,OFF-AP-10002311,68.81000,5,3.00,-123.858,Technology,Phones,"Konftel 250 Conference phone - Charcoal black","2019-01-03 00:00:00","2019-08-09 00:00:00","Standard Class","Brosina Hoffman",Consumer,"United States","Los Angeles",California,West
US-2018-118983,HP-14815,76106,OFF-AP-10002311,68.81000,5,3.00,-123.858,Technology,Phones,"Konftel 250 Conference phone - Charcoal black","2019-01-03 00:00:00","2019-08-09 00:00:00","Standard Class","Brosina Hoffman",Consumer,"United States","Los Angeles",California,West
US-2018-118983,HP-14815,76106,OFF-AP-10002311,68.81000,5,3.00,-123.858,Technology,Phones,"Konftel 250 Conference phone - Charcoal black","2019-01-03 00:00:00","2019-08-09 00:00:00","Standard Class","Brosina Hoffman",Consumer,"United States","Los Angeles",California,West
US-2018-118983,HP-14815,76106,OFF-AP-10002311,68.81000,5,3.00,-123.858,Technology,Phones,"Konftel 250 Conference phone - Charcoal black","2019-01-03 00:00:00","2019-08-09 00:00:00","Standard Class","Brosina Hoffman",Consumer,"United States","Los Angeles",California,West
US-2018-118983,HP-14815,76106,OFF-AP-10002311,68.81000,5,3.00,-123.858,Technology,Phones,"Konftel 250 Conference phone - Charcoal black","2019-01-03 00:00:00","2019-08-09 00:00:00","Standard Class","Brosina Hoffman",Consumer,"United States","Los Angeles",California,West
US-2018-118983,HP-14815,76106,OFF-AP-10002311,68.81000,5,3.00,-123.858,Technology,Phones,"Konftel 250 Conference phone - Charcoal black","2019-01-03 00:00:00","2019-08-09 00:00:00","Standard Class","Brosina Hoffman",Consumer,"United States","Los Angeles",California,West
US-2018-118983,HP-14815,76106,OFF-AP-10002311,68.81000,5,3.00,-123.858,Technology,Phones,"Konftel 250 Conference phone - Charcoal black","2019-01-03 00:00:00","2019-08-09 00:00:00","Standard Class","Brosina Hoffman",Consumer,"United States","Los Angeles",California,West
US-2018-118983,HP-14815,76106,OFF-AP-10002311,68.81000,5,3.00,-123.858,Technology,Phones,"Konftel 250 Conference phone - Charcoal black","2019-01-03 00:00:00","2019-08-09 00:00:00","Standard Class","Brosina Hoffman",Consumer,"United States","Los Angeles",California,West
CA-2018-153388,PC-19000,90004,FUR-TA-10003715,1004.97600,6,0.20,-175.871,Furniture,Tables,"Hon 2111 Invitation Series Corner Table","2018-08-01 00:00:00","2018-08-07 00:00:00","Standard Class","Pauline Chand","Home Office","United States","Los Angeles",California,West
CA-2018-153388,PC-19000,90004,FUR-TA-10003715,1004.97600,6,0.20,-175.871,Furniture,Tables,"Hon 2111 Invitation Series Corner Table","2018-08-01 00:00:00","2018-08-07 00:00:00","Standard Class","Pauline Chand","Home Office","United States","Los Angeles",California,West
CA-2018-153388,PC-19000,90004,FUR-TA-10003715,1004.97600,6,0.20,-175.871,Furniture,Tables,"Hon 2111 Invitation Series Corner Table","2018-08-01 00:00:00","2018-08-07 00:00:00","Standard Class","Pauline Chand","Home Office","United States","Los Angeles",California,West
CA-2018-153388,PC-19000,90004,FUR-TA-10003715,1004.97600,6,0.20,-175.871,Furniture,Tables,"Hon 2111 Invitation Series Corner Table","2018-08-01 00:00:00","2018-08-07 00:00:00","Standard Class","Pauline Chand","Home Office","United States","Los Angeles",California,West
CA-2018-153388,PC-19000,90004,FUR-TA-10003715,1004.97600,6,0.20,-175.871,Furniture,Tables,"Hon 2111 Invitation Series Corner Table","2018-08-01 00:00:00","2018-08-07 00:00:00","Standard Class","Pauline Chand","Home Office","United States","Los Angeles",California,West
CA-2018-153388,PC-19000,90004,FUR-TA-10003715,1004.97600,6,0.20,-175.871,Furniture,Tables,"Hon 2111 Invitation Series Corner Table","2018-08-01 00:00:00","2018-08-07 00:00:00","Standard Class","Pauline Chand","Home Office","United States","Los Angeles",California,West
CA-2018-153388,PC-19000,90004,FUR-TA-10003715,1004.97600,6,0.20,-175.871,Furniture,Tables,"Hon 2111 Invitation Series Corner Table","2018-08-01 00:00:00","2018-08-07 00:00:00","Standard Class","Pauline Chand","Home Office","United States","Los Angeles",California,West
CA-2018-153388,PC-19000,90004,FUR-TA-10003715,1004.97600,6,0.20,-175.871,Furniture,Tables,"Hon 2111 Invitation Series Corner Table","2018-08-01 00:00:00","2018-08-07 00:00:00","Standard Class","Pauline Chand","Home Office","United States","Los Angeles",California,West
CA-2019-113243,OT-18730,90045,FUR-TA-10004256,1335.68000,4,0.20,-217.048,Furniture,Tables,"Bretford "Just In Time" Height-Adjustable Multi-Task Work Tables","2019-06-10 00:00:00","2019-06-15 00:00:00","Standard Class","Olvera Toch",Consumer,"United States","Los Angeles",California,West
CA-2019-113243,OT-18730,90045,FUR-TA-10004256,1335.68000,4,0.20,-217.048,Furniture,Tables,"Bretford "Just In Time" Height-Adjustable Multi-Task Work Tables","2019-06-10 00:00:00","2019-06-15 00:00:00","Standard Class","Olvera Toch",Consumer,"United States","Los Angeles",California,West
